,zeniths,M_PARABOLA,RHO_PARABOLA,ALPHA_TUBE,arr_N_ABS_TUBE,arr_N_ABS_TROUGH,arr_N_ABS_GROUND,arr_N_ABS_SKY,arr_N_REF_TUBE,arr_N_REF_TROUGH,arr_N_SCATTERS,arr_mean_SCATTERS,arr_std_SCATTERS,arr_N_ABSORPTIONS,arr_mean_ABSORPTIONS,arr_std_ABSORPTIONS,arr_E_TOTAL,arr_E_TUBE,arr_flux_TUBE,arr_mean_lambda_TUBE,arr_std_lambda_TUBE,arr_E_TROUGH,arr_flux_TROUGH,arr_E_GROUND,arr_E_SKY,arr_mean_lambda_SKY,arr_std_lambda_SKY,arr_TIME
3236,0.9365309019391835,0.025,0.98,1.0,0.3603,0.0098,0.2442,0.3857,0.0,4567.0,11213.0,1.1213,1.5875888491153443,750.0,0.075,0.28667615583063794,3.0506902082924613e-18,7.8525294617088e-19,12836.426794581263,1.1519676326589836,0.7791942188103016,2.0365574751052102e-20,43.943647648067135,8.00556840154412e-19,1.4445148472161172e-18,0.723050317015309,0.5858153694918256,4.868055961388219e-26
3237,0.9365309019391835,0.025,0.98,0.98,0.3573,0.0103,0.2422,0.3902,67.0,4700.0,11143.0,1.1143,1.6037745225785098,738.0,0.0738,0.2838337826292286,3.054345446895428e-18,7.754655824832991e-19,12661.263727829753,1.1794654204291288,0.8119710019650528,2.1495631947427313e-20,46.326512127457505,7.885807846250801e-19,1.4688034478396214e-18,0.716639226001514,0.6111477403997013,4.8738887090146735e-26
3238,0.9365309019391835,0.025,0.98,0.96,0.3494,0.0093,0.2476,0.3937,140.0,4698.0,11078.0,1.1078,1.5575049734027233,762.0,0.0762,0.2891399664384348,3.0519648071158e-18,7.673255327477608e-19,12538.131206230462,1.170670344484489,0.8346343280576464,1.8939031360583673e-20,40.84846888009133,8.115060550466402e-19,1.4541941879608155e-18,0.733625487558959,0.6085599960178778,4.8700898678083024e-26
3239,0.9365309019391835,0.025,0.98,0.94,0.3479,0.0105,0.2474,0.3942,218.0,4853.0,11002.0,1.1002,1.5484830447809228,740.0,0.074,0.28588839293913587,3.0232310491481854e-18,7.456344720924703e-19,12299.496149248776,1.1846611739778956,0.8134472529235677,2.3277887573268416e-20,50.683869943289864,7.89828754965829e-19,1.4644899345166174e-18,0.7250258384047877,0.6169743771284625,4.8242387547103174e-26
3240,0.9365309019391835,0.025,0.96,1.0,0.3555,0.0192,0.2383,0.387,0.0,4506.0,11035.0,1.1035,1.5736694041441341,746.0,0.0746,0.28221056727278665,3.064200268309922e-18,7.673575911919331e-19,12488.587744795086,1.1872900171908887,0.8265626038287663,4.184187723874011e-20,89.88589672431378,7.858581232993477e-19,1.4691426765799008e-18,0.7085500357874712,0.6054536496605646,4.8896142723658265e-26
3241,0.9365309019391835,0.025,0.96,0.98,0.349,0.0194,0.2432,0.3884,68.0,4587.0,11232.0,1.1232,1.6377698217389707,767.0,0.0767,0.28952632444953075,3.0711152736086267e-18,7.606826998369898e-19,12352.080215716238,1.1816783296213564,0.842971679680892,3.9509991263777785e-20,84.68536359251836,8.086115984982082e-19,1.4623109840096507e-18,0.7222221989304397,0.6225783622808545,4.9006487040743915e-26
3242,0.9365309019391835,0.025,0.96,0.96,0.3386,0.0189,0.2505,0.392,151.0,4600.0,11025.0,1.1025,1.5260493545961304,746.0,0.0746,0.2829184410469357,3.0417168876429776e-18,7.3397904797456165e-19,12033.654987390628,1.1575788048874225,0.7672158671839682,4.286213834433103e-20,92.75825831262532,8.037696476342258e-19,1.461106053689859e-18,0.7254813598987481,0.627557165982879,4.853737028917649e-26
3243,0.9365309019391835,0.025,0.96,0.94,0.3287,0.0195,0.2511,0.4007,217.0,4590.0,11240.0,1.124,1.5824267463111032,754.0,0.0754,0.28691997544129044,3.0487765412276927e-18,7.193887678920709e-19,11767.135125960376,1.1550836787990204,0.7803651933596712,4.370651697943661e-20,94.36656463809716,8.160602144799837e-19,1.4696210418762014e-18,0.7413442067630142,0.6015727702886455,4.8650022791960913e-26
3244,0.9365309019391835,0.025,0.94,1.0,0.3401,0.0301,0.2448,0.385,0.0,4347.0,11015.0,1.1015,1.5299777231003457,744.0,0.0744,0.28261745746278,3.026260547119165e-18,7.451969795773932e-19,12279.974130724093,1.166907741172455,0.8360079602530673,6.582854553146296e-20,143.18762452515,7.86851843768058e-19,1.4283831782422513e-18,0.7545394213758543,0.7001146455733542,4.829072993735163e-26
3245,0.9365309019391835,0.025,0.94,0.98,0.3396,0.0257,0.245,0.3897,71.0,4483.0,11208.0,1.1208,1.5927526631918123,796.0,0.0796,0.2960956049331467,3.0540948757055515e-18,7.401779965981901e-19,12086.104036037803,1.177305867115558,0.8441098341380057,5.65389956988916e-20,121.86054224051163,8.0763455251660935e-19,1.4497433308918604e-18,0.7357976938449557,0.6513859232719754,4.873488866850657e-26
3246,0.9365309019391835,0.025,0.94,0.96,0.3403,0.0283,0.2365,0.3949,145.0,4558.0,11299.0,1.1299,1.608503875802557,732.0,0.0732,0.2825769717696356,3.036010925166507e-18,7.408843646770423e-19,12169.697457674618,1.2017164831148541,0.9052895567588523,5.88376210080986e-20,127.57022314393866,7.749220081162182e-19,1.461366931365148e-18,0.727350641427571,0.6144941519880859,4.844631894422663e-26
3247,0.9365309019391835,0.025,0.94,0.94,0.3328,0.0302,0.2513,0.3857,216.0,4724.0,11131.0,1.1131,1.5834011197136975,745.0,0.0745,0.28906418977552556,3.075891869839068e-18,7.285578736279937e-19,11812.060803902443,1.156095748412308,0.8024694578681413,6.606302411415763e-20,141.37900691058738,8.29591324237912e-19,1.451679647859005e-18,0.7231253852584956,0.5916120721967689,4.9082708276487675e-26
3248,0.9365309019391835,0.0175,1.0,1.0,0.3703,0.0,0.235,0.3947,0.0,5043.0,11174.0,1.1174,1.587787563540757,705.0,0.0705,0.276292207161863,3.0523059955176905e-18,8.2160131674317e-19,9396.449388617011,1.16316412713738,0.8546941074719616,0.0,0.0,7.733297589624453e-19,1.4573749198120755e-18,0.7325228646865376,0.608853249245199,6.958049014178285e-26
3249,0.9365309019391835,0.0175,1.0,0.98,0.3604,0.0,0.2387,0.4009,81.0,5061.0,11352.0,1.1352,1.6015547002040782,743.0,0.0743,0.28528520600423096,3.0524278342788076e-18,7.802489079936795e-19,8923.156015990791,1.169335666400642,0.7644803216502112,0.0,0.0,7.870770324941166e-19,1.4851018937910116e-18,0.7445981329548282,0.65870186520605,6.958326758307781e-26
3250,0.9365309019391835,0.0175,1.0,0.96,0.3527,0.0,0.2498,0.3975,147.0,5100.0,11393.0,1.1393,1.5844073165238999,767.0,0.0767,0.29056075535979653,3.0502074996211453e-18,7.682689124117128e-19,8792.54495600769,1.1781389614081936,0.8328247063605329,0.0,0.0,8.066133341530961e-19,1.4753252530563366e-18,0.7456945881792277,0.68043502929536,6.953265274498957e-26
3251,0.9365309019391835,0.0175,1.0,0.94,0.3529,0.0,0.2447,0.4024,224.0,5233.0,11348.0,1.1348,1.652302021483064,777.0,0.0777,0.29337913547441163,3.0387714898475774e-18,7.642315173556392e-19,8779.254182337574,1.1888759392092572,0.8345634892196293,0.0,0.0,7.973467706568636e-19,1.477193201835075e-18,0.7443949906917107,0.6112641785727458,6.927195700659387e-26
