,zeniths,M_PARABOLA,RHO_PARABOLA,ALPHA_TUBE,arr_N_ABS_TUBE,arr_N_ABS_TROUGH,arr_N_ABS_GROUND,arr_N_ABS_SKY,arr_N_REF_TUBE,arr_N_REF_TROUGH,arr_N_SCATTERS,arr_mean_SCATTERS,arr_std_SCATTERS,arr_N_ABSORPTIONS,arr_mean_ABSORPTIONS,arr_std_ABSORPTIONS,arr_E_TOTAL,arr_E_TUBE,arr_flux_TUBE,arr_mean_lambda_TUBE,arr_std_lambda_TUBE,arr_E_TROUGH,arr_flux_TROUGH,arr_E_GROUND,arr_E_SKY,arr_mean_lambda_SKY,arr_std_lambda_SKY,arr_TIME
3684,1.0444730250979433,0.025,0.98,1.0,0.538,0.0132,0.2062,0.2426,0.0,6365.0,4798.0,0.4798,0.7068535380065798,349.0,0.0349,0.186776547103363,3.0491241004426107e-18,1.5217765437060779e-18,31515.391732298016,0.9929825194090692,0.8086860051714557,3.8055344960047703e-20,104.02850224788341,6.640970292538284e-19,8.251951825226567e-19,0.7903494562373052,0.5983575838623947,3.8425392466867105e-26
3685,1.0444730250979433,0.025,0.98,0.98,0.5156,0.0107,0.2181,0.2556,127.0,6436.0,5057.0,0.5057,0.7233393615608086,314.0,0.0314,0.17724892585900714,3.0535113943666804e-18,1.4765477919302243e-18,30534.786534523893,0.9677510883831685,0.7234303999377986,3.002263489118401e-20,81.95228049648277,7.08192874551126e-19,8.38748092994146e-19,0.8281374557999482,0.6851575556279563,3.8480681620521234e-26
3686,1.0444730250979433,0.025,0.98,0.96,0.5165,0.0131,0.2184,0.252,194.0,6502.0,4933.0,0.4933,0.7097925686769726,330.0,0.033,0.18142296279452308,3.0712690547063325e-18,1.45966434875812e-18,30011.110200242325,1.0010099205465872,0.8318877773102341,3.932380382501697e-20,106.72089047505672,7.225556798283105e-19,8.497252222948851e-19,0.8062207912659856,0.6501955688983149,3.8704465581215194e-26
3687,1.0444730250979433,0.025,0.98,0.94,0.4955,0.0133,0.2219,0.2693,354.0,6583.0,5025.0,0.5025,0.7243246610612275,334.0,0.0334,0.18299669062274843,3.0405758892660047e-18,1.4103640741239403e-18,29290.19844242279,0.992350513105661,0.7930094849193647,3.9354506671811786e-20,107.8823526273196,7.111076672265419e-19,8.797496412437106e-19,0.8356112392467281,0.702314059479021,3.831766698291482e-26
3688,1.0444730250979433,0.025,0.96,1.0,0.5103,0.0289,0.2105,0.2503,0.0,6118.0,4975.0,0.4975,0.7143141987091168,323.0,0.0323,0.17736926448964763,3.0467549652218527e-18,1.4494815184705291e-18,30041.532220568566,0.9914154306399771,0.7887055654454384,7.71585604856729e-20,211.08548585272968,6.829114507391413e-19,8.372034355265094e-19,0.817010199845656,0.6639590438411012,3.8395536367979075e-26
3689,1.0444730250979433,0.025,0.96,0.98,0.5106,0.0267,0.2226,0.2401,112.0,6372.0,4916.0,0.4916,0.727036655355026,345.0,0.0345,0.18791828364513338,3.0570480820749148e-18,1.469426567618345e-18,30352.36547431001,0.9679633818536638,0.7494183403810076,7.429492890790607e-20,202.56699491641882,7.232854076179652e-19,7.900411779306988e-19,0.83912599992337,0.6886550267066721,3.8525251342429874e-26
3690,1.0444730250979433,0.025,0.96,0.96,0.507,0.0263,0.213,0.2537,244.0,6481.0,4839.0,0.4839,0.7160950140916502,371.0,0.0371,0.19268446416427304,3.0766928242567767e-18,1.4512903262514288e-18,29786.33615724884,1.0039139131932797,0.8266467271527208,7.400625252652197e-20,200.49154292031477,6.988610866794085e-19,8.525351587994174e-19,0.8169607129516769,0.6699204132432973,3.877281651307638e-26
3691,1.0444730250979433,0.025,0.96,0.94,0.5013,0.0268,0.2195,0.2524,334.0,6645.0,4894.0,0.4894,0.7253552605623003,338.0,0.0338,0.18455613264427073,3.064008427203348e-18,1.4294319700960517e-18,29459.1668632982,0.9885412373201539,0.7753246426038718,7.637806668641133e-20,207.77365952326966,7.187018910122176e-19,8.394964994086671e-19,0.8128251052533099,0.6720086239083776,3.86129663663038e-26
3692,1.0444730250979433,0.025,0.94,1.0,0.519,0.0368,0.2043,0.2399,0.0,6047.0,4768.0,0.4768,0.7023610831396562,352.0,0.0352,0.18911514073083985,3.0469489487310256e-18,1.4761386567377089e-18,30592.07254898864,0.9915319566833525,0.7610592381766723,1.0631556738031399e-19,290.8328551940219,6.625177024857172e-19,8.019770221272853e-19,0.8286303022333033,0.7278638224303019,3.8397980969191266e-26
3693,1.0444730250979433,0.025,0.94,0.98,0.5015,0.0371,0.2133,0.2481,116.0,6150.0,5001.0,0.5001,0.7348836611325225,335.0,0.0335,0.18703274612968843,3.07537191873719e-18,1.4317857520549245e-18,29398.64517253322,0.9844620597658917,0.7681333269152422,1.0889655063014364e-19,295.1401286893057,6.937807356518899e-19,8.409088804002315e-19,0.8151585988616399,0.6914875060902611,3.8756170318520243e-26
